id,text,user_id,created_at,retweet_count,reply_count,favorite_count,num_urls,name,description,user_created_at,statuses_count,followers_count,friends_count,favourites_count,label
525282362050232321,"Baseball is more than a game to me, it's a religion. - Bill Klem",347579782,Thu Oct 23 13:47:29 +0000 2014,0,0,0,0,Article Yell,Great articles!  Nuff said...,Wed Aug 03 01:04:49 +0000 2011,12212,947,1893,0,0
522468060343857153,Yes you can play 3 Man Chess - Check It Out! http://t.co/UWbDCtT3Bt,522416755,Wed Oct 15 19:24:27 +0000 2014,0,0,0,1,Hazel Bianca,"Writer, blogger, love reading, Sci Fi nut!",Mon Mar 12 17:11:58 +0000 2012,11406,1249,1107,1,0
511615773832642560,"Good-bye, Broadcast.  Hello, Conversation.  Shel Israel - Co-Author Naked Conversations",531249510,Mon Sep 15 20:41:20 +0000 2014,0,0,0,0,Kristle Geffrard,"Love the web, social media, blogging and some light programming!",Tue Mar 20 11:59:32 +0000 2012,12545,816,1957,1,0
530405581711220736,"Science fiction, outside of poetry, is the only literary field which has no limits, no parameters whatsoever. - Theodore Sturgeon",531223809,Thu Nov 06 17:05:19 +0000 2014,0,0,0,0,Cassandra Melear,"Love the web, social media, blogging and some light programming!",Tue Mar 20 11:26:08 +0000 2012,12773,793,691,1,0
513010045026844672,"My name is Inigo Montoya. You killed my father. Prepare to die! - Inigo, The Princess Bride",531236295,Fri Sep 19 17:01:40 +0000 2014,0,0,0,0,Candance Hawver,Lover of life - need I say more!,Tue Mar 20 11:42:55 +0000 2012,10004,737,594,1,0
515152039710846976,Read the Fascinating History of Chemistry  http://t.co/wXm78GYr7W,1169365328,Thu Sep 25 14:53:11 +0000 2014,0,0,0,1,Rhonda Babenbrook,I love fashion and music!,Mon Feb 11 16:26:40 +0000 2013,8047,519,1784,0,0
518397698920448000,Great Introduction to Elvis Presley    http://t.co/ZtzVbaN4j6,297708486,Sat Oct 04 13:50:17 +0000 2014,0,0,0,1,I Love Senior Travel,Great news and blogs on senior travel.,Thu May 12 23:57:16 +0000 2011,10808,910,1889,1,0
519875294854123520,"In science fiction, you can also test out your own realities. - Theodore Sturgeon",953307336,Wed Oct 08 15:41:43 +0000 2014,0,0,0,0,Celebrity Goo,"All the buzz, gossip and general goo related to your favorite pass time - celebrities!",Sat Nov 17 10:25:01 +0000 2012,9938,549,1107,1,0
501243829841047552,Jammin Pet Hoodies for Your Little Furry Loved Ones :&gt;) http://t.co/gI755ckncm,531249450,Mon Aug 18 05:46:56 +0000 2014,0,0,0,1,Shelba Taneja,Fashion student and want to be full time designer!,Tue Mar 20 11:59:29 +0000 2012,8631,657,555,0,0
518625294035714049,The time for action is now. It's never too late to do something. - Carl Sandburg,195005434,Sun Oct 05 04:54:40 +0000 2014,0,0,0,0,Needlework iGuide,"Blogs, articles, resources and more all on Needlework.",Sat Sep 25 15:08:50 +0000 2010,11022,817,1501,1,0
530190987432169472,Read the History of John Lennon  http://t.co/ZAR5uGvzH3,334260507,Thu Nov 06 02:52:36 +0000 2014,0,0,0,1, Boyce & Bobby ,"http://t.co/xDZB43Gg features all of your favorite music from the 50s, 60s, and 70s.",Tue Jul 12 20:32:53 +0000 2011,12915,1215,733,0,0
525071996322074624,Check out the top science fiction movies of all time!  http://t.co/JCoaoaTzQq,221059805,Wed Oct 22 23:51:33 +0000 2014,0,0,0,1,Jenny Schishler,"Blogger, writer, editor, web builder, social media guru - and more!",Mon Nov 29 16:41:06 +0000 2010,14097,1719,1591,1,0
526055298176651264,Learn About Keys to Good Marketing for Your Business  http://t.co/b0wxu1dYMN,531148316,Sat Oct 25 16:58:51 +0000 2014,0,0,0,1,Elsie Sadlow,Fashion student and want to be full time designer!,Tue Mar 20 11:40:10 +0000 2012,11586,881,1634,0,0
526346516386959360,"Join our #newsletter for early notice of our #truecrime, #crimefiction, #thrillers and #mysterybooks. http://t.co/eywGp0JAt0",370960192,Sun Oct 26 12:16:03 +0000 2014,0,0,0,1,Murder by the Book,,Fri Sep 09 23:18:35 +0000 2011,10515,14383,3,0,0
527821162592866304,Bad habits are like chains that are too light to feel until they are too heavy to carry. - Warren Buffet,306500607,Thu Oct 30 13:55:46 +0000 2014,0,0,0,0,I Dig Disco,"Blogs, articles, resources and more - all on Disco!",Sat May 28 00:22:33 +0000 2011,12353,823,1736,1,0
517015604143067137,"Whether you think you can or whether you think you can't, you're right! - Henry Ford",535781152,Tue Sep 30 18:18:20 +0000 2014,0,0,0,0,Frances Pricilla,"I love flowers, gardening, yard work and nature in general!",Sat Mar 24 22:45:02 +0000 2012,11167,1111,1798,1,0
514128654188949504,"I can accept failure, but I can't accept not trying. - Michael Jordan",244161562,Mon Sep 22 19:06:37 +0000 2014,0,0,0,0,Kindle Vibe,"Blogs, resources, articles and more on Amazon's Kindle.",Fri Jan 28 17:12:15 +0000 2011,11738,1026,1927,1,0
509764582366535680,Education ... has produced a vast population able to read but unable to distinguish what is worth reading. - G. M. Trevelyan,157884661,Wed Sep 10 18:05:22 +0000 2014,0,0,0,0,Kayak iGuide,"A great resource for kayaking!  Blogs, resources, products, articles and more!",Mon Jun 21 04:36:43 +0000 2010,11106,668,1287,1,0
522008947663077377,The person who doesn't know where his next dollar is coming from usually doesn't know where his last dollar went.  Unknown,457000046,Tue Oct 14 13:00:06 +0000 2014,0,0,0,0,Insurance iGuide,Looking for insight on insurance?  Look no further than our guide!,Fri Jan 06 22:31:22 +0000 2012,12544,728,1555,1,0
522633975500931073,"He who laughs last, didn't get it!!  :P",334167552,Thu Oct 16 06:23:44 +0000 2014,0,0,0,0,Jimmy Bonds,Don't step on my shoes!,Tue Jul 12 17:41:46 +0000 2011,12301,880,1641,1,0
467579296878301184,"RT @EconBizFin: What digital technology will be the most important in the next 12 months for EU execs? Find out at: http://t.co/GpI0pimEE2,…",885249193,Sat May 17 08:16:06 +0000 2014,32,0,0,1,Dave Lloyd,Searching the online world for those perfect job opportunities and sharing my observations with the world.,Tue Oct 16 20:28:13 +0000 2012,7766,2959,2799,905,0
419303168871518208,"They wanna see you do good right,but not better than them!!! #thetruth",90421989,Sat Jan 04 03:04:00 +0000 2014,0,0,1,0,Chante86 Living Free,"Wake Up Now© Live Life an Stay True To Yourself!!!..Forget About The Rest!!!...Love, Faith, Family!!!!!!!",Mon Nov 16 16:03:00 +0000 2009,4332,1715,1803,15,0
527454023289700352,"In a world without fences and walls, who needs Gates and Windows?",521336735,Wed Oct 29 13:36:53 +0000 2014,0,0,0,0,Grimmr Halfpawca,"Reader, writer, biker and lover of the net!",Sun Mar 11 13:50:34 +0000 2012,10883,654,1877,1,0
513318980430618625,"Making money is not gonna change anything about what I am, except I won't answer the door. Abel Ferrara",531165935,Sat Sep 20 13:29:16 +0000 2014,0,0,0,0,Mi Flahaven,"Love to travel, connect with new friends and oh yeah I am a full time sales consultant :)",Tue Mar 20 12:02:42 +0000 2012,12118,808,1854,1,0
523469718263697408,Introduction to Robert A. Heinlein  http://t.co/CUGhTRllYu,531256710,Sat Oct 18 13:44:41 +0000 2014,0,0,0,1,Christel Martillo,Lover of life - need I say more!,Tue Mar 20 12:07:58 +0000 2012,12515,787,1947,1,0
516755833351569408,Introduction to WordTracker SEO Tools http://t.co/3mBmYa2mCX,334160449,Tue Sep 30 01:06:06 +0000 2014,0,0,0,1,Bobby Bland ,"http://t.co/z5hMXCdxfF features all of your favorite music from the 50s, 60s, and 70s.",Tue Jul 12 17:28:54 +0000 2011,11860,915,1735,1,0
515955136670494720,Introduction to Douglas Adams  http://t.co/mXFWIdQVnM,531237552,Sat Sep 27 20:04:25 +0000 2014,0,0,0,1,Shizo Bazarte,"Love to travel, connect with new friends and oh yeah I am a full time sales consultant :)",Tue Mar 20 11:44:25 +0000 2012,11777,1066,579,1,0
525810660748570624,Find Out why Facebook is great for Your Business  http://t.co/AVsr5nYgjq,244161562,Sat Oct 25 00:46:45 +0000 2014,0,0,0,1,Kindle Vibe,"Blogs, resources, articles and more on Amazon's Kindle.",Fri Jan 28 17:12:15 +0000 2011,11738,1026,1927,1,0
517395833009233920,It takes as much energy to wish as it does to plan!,243854506,Wed Oct 01 19:29:14 +0000 2014,0,0,0,0,Running iGuide,"The Running iGuide is focused on providing you valuable resources, blogs, articles, products and much more all on Running!",Thu Jan 27 23:34:56 +0000 2011,12671,773,1525,0,0
528288654243135489,History of Blogging  http://t.co/a3pwEjGLwe,531134291,Fri Oct 31 20:53:24 +0000 2014,0,0,0,1,Ayana Flecher,Lover of life - need I say more!,Tue Mar 20 11:21:50 +0000 2012,11060,671,1902,1,0
515666134268674048,Read the History of the American Hamburger  http://t.co/v0mGC61wgF,982414274,Sat Sep 27 00:56:01 +0000 2014,0,0,0,1,The Happy Fit Me,"I love working out, fitness, hard work and feeling great!",Sat Dec 01 12:07:20 +0000 2012,11028,340,1744,1,0
504755469651836928,Read the Fascinating History of Chemistry  http://t.co/YJH5d0LgZ8,195044343,Wed Aug 27 22:20:56 +0000 2014,0,0,0,1,Joomla iGuide,"Blogs, articles, resources and more all on Joomla!",Sat Sep 25 17:08:22 +0000 2010,11654,1166,1946,1,0
525410279786835968,What is Renter's Insurance?  http://t.co/pwBRRUDuPz,531154466,Thu Oct 23 22:15:47 +0000 2014,0,0,0,1,Velma Streiff,"Writer, business oriented, web master and general geek!",Tue Mar 20 11:48:04 +0000 2012,11925,654,1776,0,0
528677554337886208,Read the Biography of Maxine Brown  http://t.co/EP3ISBmBuv,531241350,Sat Nov 01 22:38:45 +0000 2014,0,0,0,1,Jadwiga Staneart,"Writer, business oriented, web master and general geek!",Tue Mar 20 11:49:22 +0000 2012,12282,1280,1387,0,0
521357374117138433,Learn About Fitness Apps – Is There One That Is the Best?  http://t.co/EjxlndcjDT,334754360,Sun Oct 12 17:50:59 +0000 2014,0,0,0,1,James Brown ,"http://t.co/3h99Lod89A features all of your favorite music from the 50s, 60s, and 70s.",Wed Jul 13 16:27:39 +0000 2011,12087,966,1937,1,0
507357804299304960,Alana's Lyme Journey - Part 2 - Road Trip!!!  http://t.co/OxvNieOzEd,242400866,Thu Sep 04 02:41:41 +0000 2014,0,0,0,1,I Love Monopoly,One of the great all time classic games - Monopoly!,Mon Jan 24 18:05:55 +0000 2011,12461,905,1940,1,0
509777461606096896,"Don't call me a mindless philosopher, you overweight blob of grease! - C3PO, Star Wars",334826160,Wed Sep 10 18:56:32 +0000 2014,0,0,0,0,Anita Bryant,I do love the oldies!,Wed Jul 13 18:42:20 +0000 2011,10205,1238,1902,1,0
529831758699970560,"Learn about the Bay Area city of Fremont, California  http://t.co/6yzSI3tAoV",521086027,Wed Nov 05 03:05:09 +0000 2014,0,0,0,1,Haymitch Evergre,"I love running, business, and the web!",Sun Mar 11 06:59:04 +0000 2012,10893,920,1764,1,0
530073913435639808,A woman's dress should be a like a barbed-wire fence: serving its purpose without obstructing the view. - Sophia Loren,241312583,Wed Nov 05 19:07:23 +0000 2014,0,0,0,0,I Dig The Cowboys,"America's Team!  Blogs, Articles, Resources and more on the Dallas Cowboys!",Fri Jan 21 23:48:17 +0000 2011,13018,844,2001,1,0
521018018810589184,Very very cool SpyHawk RC Plane with 3.5 inch LCD Monitor/Controller &amp; video recording &amp; auto-pilot system - HOT - http://t.co/xa2eWLce2k,522725796,Sat Oct 11 19:22:30 +0000 2014,0,0,0,1,CarolineOceans,"Swimmer, writer, blogger, love reading, and social media enthusiast.",Tue Mar 13 00:43:40 +0000 2012,10779,980,1793,1,0
509066583046909952,Education is the key to unlock the golden door of freedom. - George Washington Carver,239630998,Mon Sep 08 19:51:46 +0000 2014,0,0,0,0,Web Marketing Vibe,"Blogs, articles, resources and more - all on Web Marketing!  http://t.co/M6Er3hQzk3",Tue Jan 18 02:17:04 +0000 2011,10682,872,1505,0,0
470376980345786368,sharing #suaju 3 brands that are driving the future of social-mobile shopping - The Next Web #branding #brands http://t.co/xFiyjfUz22,164250795,Sun May 25 01:33:05 +0000 2014,0,0,1,1,Social Commerce,"Social Commerce Tomorrow, Media Management, Business Culture, Lifestyles, Geek Technologies, Apps, Data, Trends & Services. Join in.",Thu Jul 08 12:09:34 +0000 2010,33129,1302,632,0,0
528293510689349632,Learn about necessary foods for your prepper pantry!  http://t.co/YZMbEMR5X9,1190158771,Fri Oct 31 21:12:42 +0000 2014,0,0,0,1,Cheryl Cole,"By day I am a sales associate by night I love to spend time with friends, dance and love life!",Sun Feb 17 16:37:08 +0000 2013,9374,317,1563,0,0
526852609953779713,"Son, a father told his growing boy, ""just remember on thing:  I know a lot more about being young than you do about being old.""",531160078,Mon Oct 27 21:47:05 +0000 2014,0,0,0,0,Faith Vonstaden,Fashion student and want to be full time designer!,Tue Mar 20 11:55:42 +0000 2012,12412,856,593,0,0
519534572178907136,Sign on a barber shop window --  Home haircuts repaired  $20.00,334826952,Tue Oct 07 17:07:49 +0000 2014,0,0,0,0,Lindsey Buckingham ,"http://t.co/2BiDZE4C6j features all of your favorite music from the 50s, 60s, and 70s.",Wed Jul 13 18:43:41 +0000 2011,9991,830,1861,1,0
528333844500729857,Excellence is to do a common thing in an uncommon way. - Booker T. Washington,531226485,Fri Oct 31 23:52:59 +0000 2014,0,0,0,0,Anna Marie Ahyou,"Love the web, social media, blogging and some light programming!",Tue Mar 20 11:30:06 +0000 2012,10208,910,1869,1,0
517355304234008576,Ability is the art of getting credit for all the home runs somebody else hits. - Casey Stengel,194773394,Wed Oct 01 16:48:11 +0000 2014,0,0,0,0,PR Yell!  Be Heard!,"Be heard!  Check out our great site where we can help you with your web marketing needs including SEO, SMO and more!",Fri Sep 24 23:34:55 +0000 2010,12987,1470,1045,0,0
512234159650377728,Great Introduction to Boston  http://t.co/xeoXXczp9m,221141363,Wed Sep 17 13:38:35 +0000 2014,0,0,0,1,Stella Drujer,"Blogger, writer, editor, author, publisher, social media geek and internet addict!  Check out http://t.co/Lhj6Mj6YY8!",Mon Nov 29 21:18:44 +0000 2010,13352,1216,1382,1,0
519181413774790656,Check out these awesome baseball t-shirts &amp; gear - get something for the baseball lovers in your life!   http://t.co/P4W4NEtFmO,520998731,Mon Oct 06 17:44:29 +0000 2014,0,0,0,1,ComGoodVibes,"International writer, blogger and web geek!",Sun Mar 11 04:19:13 +0000 2012,11597,693,1994,0,0
518931664677142529,Learn About The Beginning Of Christian Religion  http://t.co/JHQf3O0RrW,331810629,Mon Oct 06 01:12:04 +0000 2014,0,0,0,1,H.B. Barnum ,"http://t.co/hosSVukD8b features all of your favorite music from the 50s, 60s, and 70s.",Fri Jul 08 19:08:51 +0000 2011,12615,703,1591,1,0
528195291502379009,Awesome - An Easy Toilet Seat Lifter - keep the girls happy :&gt;) http://t.co/s5quuYuoN6,531160078,Fri Oct 31 14:42:25 +0000 2014,0,0,0,1,Faith Vonstaden,Fashion student and want to be full time designer!,Tue Mar 20 11:55:42 +0000 2012,12412,856,593,0,0
513829722338635776,Check Out This Cool Batman Comfy Throw - Stay Warm and Cool :&gt;)  http://t.co/lDS18mwd4f,347595019,Sun Sep 21 23:18:46 +0000 2014,0,0,0,1,Gawk At Me,Gawk at me!,Wed Aug 03 01:42:32 +0000 2011,11750,1357,1247,1,0
518254840582242304,Learn About Canada - Just Across the border and Beautiful! http://t.co/3HAOTrINfr,297565762,Sat Oct 04 04:22:37 +0000 2014,0,0,0,1,Senior Relationships,Great news and blogs on senior relationships.,Thu May 12 18:35:20 +0000 2011,13294,854,1948,1,0
519232896985350144,Read About Barbara Acklin a Great Singer http://t.co/i1b5omLO3M,194770829,Mon Oct 06 21:09:04 +0000 2014,0,0,0,1,Full Of Love Sites,We love the web! Check out http://t.co/5VOBgkXOVL,Fri Sep 24 23:28:51 +0000 2010,11141,618,1416,1,0
525871842431864833,Black Bear Yellowstone Park   http://t.co/gjpJFbzEf5   RT @Greatvine32,816485959,Sat Oct 25 04:49:52 +0000 2014,0,0,0,1,Orlando Beach,Just having fun hanging out.. in the universe :-),Tue Sep 11 02:11:34 +0000 2012,46377,645,706,0,0
514034802782400512,"We broke something, I think it was traction --  - Carl Edwards after getting spun out by Dale Jr. at Michigan",531144512,Mon Sep 22 12:53:41 +0000 2014,0,0,0,0,Shannon Vallance,"Love the web, social media, blogging and some light programming!",Tue Mar 20 11:35:09 +0000 2012,10463,647,604,0,0
523538561187209218,Why did I want to win? Because I didn't want to lose! - Max Schmelling,244161562,Sat Oct 18 18:18:14 +0000 2014,0,0,0,0,Kindle Vibe,"Blogs, resources, articles and more on Amazon's Kindle.",Fri Jan 28 17:12:15 +0000 2011,11738,1026,1927,1,0
511606652676874240,Great Introduction to Gardening Fall Flowers  http://t.co/Al1DWFYRQM,523750491,Mon Sep 15 20:05:05 +0000 2014,0,0,1,1,Athena Channel,"Blogger, web geek, writer and social media enthusiast.",Tue Mar 13 22:33:58 +0000 2012,10026,1060,1616,0,0
513805515840028672,Predators Camo Adrenaline Jacket and Pants http://t.co/dagae7MCFf,956473088,Sun Sep 21 21:42:35 +0000 2014,0,0,0,1,Moab News,The Wilderness Must be Protected and Grown to Be Sound.,Mon Nov 19 00:31:29 +0000 2012,18782,563,639,0,0
526467944738734080,"If I was president of the good old U.S.A., I'd turn the churches into strip clubs and watch the whole world pray.  Kid Rock",306505454,Sun Oct 26 20:18:33 +0000 2014,0,0,0,0,idigjamesbond,"Bond, James Bond - 007 - hes shaken not stirred!",Sat May 28 00:34:18 +0000 2011,13095,1018,1943,1,0
463877210802094080,"""The highest earthly enjoyments are but a shadow of the joy I find I reading God's word. -Grey""",393352485,Wed May 07 03:05:20 +0000 2014,0,0,0,0,embunpenyejuk,,Tue Oct 18 12:10:43 +0000 2011,6470,856,1591,1507,0
524366860708745216,The only way to discover the limits of the possible is to go beyond them into the impossible. -A. Clarke,839897809,Tue Oct 21 01:09:36 +0000 2014,0,0,0,0,Tom Fisher,"Hanging out talking about business, books, and travel..",Sat Sep 22 14:52:44 +0000 2012,24161,856,939,0,0
509737565084475392,Any manager who can't get along with a .400 hitter is crazy. - Joe McCarthy,512759838,Wed Sep 10 16:18:00 +0000 2014,0,0,0,0,Geek Bling,We love geeky bling!  Check out http://t.co/KXwgUlLp,Sat Mar 03 04:02:14 +0000 2012,12047,1342,932,1,0
514278078252871680,A successful man is one who can lay a firm foundation with the bricks others have thrown at him... David Brinkley,162390942,Tue Sep 23 05:00:23 +0000 2014,0,0,0,0,Andy Frosworth,"Blogger, writer, social media nut and web geek!  Check out http://t.co/thg5oqvBkU",Sat Jul 03 14:26:58 +0000 2010,14451,1517,1613,1,0
524368909747912704,"When I raced a car last it was at a time when sex was safe and racing was dangerous. Now, it's the other way round. - Hans Stuck",326302120,Tue Oct 21 01:17:45 +0000 2014,1,0,0,0,Rex Allen ,"http://t.co/zIdIVzNhzU features all of your favorite music from the 50s, 60s, and 70s.",Wed Jun 29 18:05:42 +0000 2011,11981,820,1612,1,0
519755915294015491,Learn Baseball Lingo  http://t.co/zMb77MECTH,162985186,Wed Oct 08 07:47:21 +0000 2014,0,0,0,1,Andrew Shiko,"Blogger, programmer, designer, social media addict and web geek!  Check out http://t.co/UldWMDhH1W!",Mon Jul 05 06:56:19 +0000 2010,13680,1755,1362,0,0
525093248034160640,Read the Biography of Dave Mason  http://t.co/hssCrvFgdb,531134291,Thu Oct 23 01:16:00 +0000 2014,0,0,0,1,Ayana Flecher,Lover of life - need I say more!,Tue Mar 20 11:21:50 +0000 2012,11060,671,1902,1,0
517804762985943041,"Players have been bought, sold and exchanged as though they were sheep instead of American citizens. - John Montgomery Ward",711547033,Thu Oct 02 22:34:10 +0000 2014,0,0,0,0,Chanelle Rosso,"Model, marathoner, writer, blogger and social media addict :)",Mon Jul 23 01:04:09 +0000 2012,10860,656,1667,1,0
527141559155040256,"Though man through evolution, has learned to walk in an upright position, his eyes still swing from limb to limb",306460069,Tue Oct 28 16:55:16 +0000 2014,0,0,0,0,Comics Vibe,"Blogs, articles, resources and more - all on Comics!  Check out http://t.co/8hgEpNPxV1",Fri May 27 22:43:36 +0000 2011,12504,1007,1889,1,0
525690565027852288,Is the ideal Appraisal Tool based on team work? - #newtohr #thwrn http://t.co/0T5Y9J7RCR #HR #socialhr,1372026204,Fri Oct 24 16:49:32 +0000 2014,1,0,0,1,New To HR,We look to close the gap which exists within human resources globally. New To HR has been designed specifically to offer guidance and support. @NicoleLeMaire,Mon Apr 22 12:39:38 +0000 2013,3139,1776,2001,38,0
509463669110243328,Read the Biography of Petula Clark  http://t.co/5rcTzCCCrX,512652820,Tue Sep 09 22:09:38 +0000 2014,0,0,0,1,Pet Gawker,We love pets and love to gawk at pets :),Sat Mar 03 01:32:52 +0000 2012,13067,1347,1687,1,0
468567761678258176,Do people #owe you #money that you need help collecting for 0% of the collected amount?,2392882105,Tue May 20 01:43:54 +0000 2014,0,0,0,0,D.W.J. Biz Solutions,"We provide #BusinessResources that helps a small business owner protect and grow their business, giving peace of mind.",Sun Mar 16 15:21:38 +0000 2014,171,10,60,0,0
