id,text,user_id,created_at,retweet_count,reply_count,favorite_count,num_urls,name,description,user_created_at,statuses_count,followers_count,friends_count,favourites_count,label
15658908093,GDI:\u0e17\u0e35\u0e48\u0e2d\u0e22\u0e39\u0e48\u0e1a\u0e19\u0e2d\u0e34\u0e19\u0e40\u0e17\u0e2d\u0e23\u0e4c\u0e40\u0e19\u0e47\u0e15 (Internet Address) \u0e17\u0e,70071077,1275948101000L,0,0,0,1,Paoprakard.com,,1251615600000L,8980,373,1319,3,0
19550129775,quer conhecer novos twitteiros? este eh o site http://migre.me/xaa7,104896954,1280121860000L,0,0,0,1,Luana Da Costa..;*,,1263495229000L,2755,2431,3169,0,0
7650923879,"#MaisFollowers o primeiro que nunca teve limite de uso, VICIEI: http://bit.ly/8ENLYs",103933843,1263258978000L,0,0,0,1,Carolina Valente,,1263235126000L,30,1076,1827,4,0
165112785,magic keywords is the future www.magic-keywords.co.uk,34255057,1241028658000L,0,0,0,1,Magickeywords,"Unique web site marketing tool, get seen, get heard, get real for twitter sites",1240402908000L,116,1322,1891,2,0
6637208808,[22] This site just gave me 100 followers using www.tinyurl.com/twtkingz .,85870769,1260733144000L,0,0,0,1,Nicole Fiorentini,,1256752223000L,176,889,1690,0,0
15916523061,\u2588\u2560\u25ba #FF http://bit.ly/dcj1PN @junglebarry @MaiaItalia @tifanisandra @caelumhime @F141P @niviaaaH @gglaadyys @iboux @nujeef @pikarumok,103020806,1276248607000L,0,0,0,1,Make Quick Money ,I'm a student and have been doing IM for the last 6 yrs. I've decided to help beginners to make quick money online. And i'd also like to get ur seggestions....,1262967032000L,395,11144,10533,0,0
21561940218,"YOU bet, you Can. make money online with the right mentorship. I love this it is worth your time http://bit.ly/pro2020",69744581,1282207449000L,0,0,0,1,Boss Free 4 Me,"I am a Christian, Mother, Wife, and Entrepreneur. I love to help others become financially free. I only work Win-Win. Find freedom from your day job here. ",1251507549000L,4156,4011,4403,0,0
14293804255,"A New Drug That Decreases Anxiety And Stabilizes Mood?: This study formulates the hypothesis that rufinamide, a dr... http://bit.ly/aDmM7p",117281140,1274274080000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
14347152633,Shine Jesus Shine \u2013 Music Video http://bit.ly/bgIAEv,117281140,1274341470000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
18004364226,"Amid the murk of 'gut flora,' vitamin D receptor emerges as a key player: Within the human digestive tract is a te... http://bit.ly/bsiV9B",117281140,1278559368000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
3924446964,KD meu chinellO0o??? eimy!!!,72979450,1252718430000L,0,0,0,0,Laynn\xe9\xe8h, Sou parte do tudo O peda\xe7o que \xe9 feito de nada Sou aquilo que voc\xea tem mais medo Por ser o que mais te agrada! sou Aqeel\u03b1 qe\xea vive sorrindo :D,1252538182000L,256,864,2001,4,0
19016024553,Fiddling with my blog post:  ( http://www.mysupergenie.com/forexnewsletter/1962/phantom-forex-ea-robot-trading-pack-pure-profits-here/ ),14596967,1279653028000L,0,0,0,1,fxgenie,forex trader,1209536534000L,3203,2570,2638,0,0
9276123592,"Find out on CNBC February 18 at 1740 GMT. Calls, questions and comments are welcome. www.fxboss.info",30998590,1266483220000L,0,0,0,1,"Daniel Bruno, CMT",Chartered Market Technician. ,1239667161000L,677,8020,8714,2,0
4661601809,follow > @amandacaniato @MarceloAraras @Marcus_cpv @lorscheiders,64535153,1254854210000L,0,0,0,0,dari. ,,1249943235000L,5070,1741,2301,8,0
13410515410,"Anadarko Tops on Robust Oil: Net income from continuing operations was 81 cents per share, well above the Zacks Co... http://bit.ly/deHA9z",10788822,1273040220000L,0,0,0,1,Tim Thompson,I am a member of a network of stock investing educators. Check out more stock tips & resources on investing-information.com.,1196614406000L,6497,5902,5496,0,0
13569284345,Saiba como ter milhares de novos seguidores super r\xe1pido: http://is.gd/bNpFu,103079881,1273265998000L,0,0,0,1,J\xf5o,,1262982594000L,9,241,1040,0,0
6914426957,Shows v\xe3o agitar o R\xe9veillon de Quissam\xe3 | http://www.radarpublico.com.br/index.php?option=com_content&view=article&id=177,85630245,1261448624000L,0,0,0,1,Radar P\xfablico,"Site administrado por Alessandro Teixeira. Temas em destaque: not\xedcias sobre economia pol\xedtica, educa\xe7\xe3o e esporte.",1256668396000L,1224,1494,1956,0,0
29284497674,Septembre cry for you #nowplaying,74630038,1288537290000L,0,0,0,0,Bruno Estev\xe3o,Em algum lugar do Brasil,1253068030000L,5301,9358,6865,2,0
27592304054,"As mil caras de Jos\xe9 Serra: As mil caras de Jos\xe9 Serra: ""Clique e veja quem \xe9 o verdadeiro cara de pau desta... http://tinyurl.com/2955kww",38195080,1287278352000L,0,0,0,1,COMENTANDO OS FATOS,"Um pouco de tudo,fatos interessantes,noticias,comentarios,opinioes,politica",1241622151000L,34402,1374,2001,263,0
27035117011,Dica nova: http://lc4.in/wf0g mtas novidades e mais de 987 seguidores em 1 dia. Valeu!!  952,74630038,1286805026000L,0,0,0,1,Bruno Estev\xe3o,Em algum lugar do Brasil,1253068030000L,5301,9358,6865,2,0
13987368485,Report BBB of the reliability of business for the company Of gard whole the complaint of users and the ratings of companies of th  :-),103020806,1273857620000L,0,0,0,0,Make Quick Money ,I'm a student and have been doing IM for the last 6 yrs. I've decided to help beginners to make quick money online. And i'd also like to get ur seggestions....,1262967032000L,395,11144,10533,0,0
5455122165,http://bit.ly/4cIaMG\no que voce achou?\nmuito lerdo ? calmo ? divertido ?\n#opiniao,87504612,1257442968000L,0,0,0,1,dicas de sites,"voc\xea t\xe1 precisando de sites novos, divertidos, simples pra entrar? putz, acabou seu problema! aqui, toda hora tem uma dica ! *-* SIGA e melhore !",1257360851000L,212,450,928,2,0
11242882959,"""Imagination is more important than knowledge. Knowledge is limited. Imagination encircles the world."" Albert Einstein",20338242,1269859045000L,0,0,0,0,Dan,"News, Entertainment & Sports with a progressive viewpoint from Denver. Follow me & I will follow back.",1234046205000L,2394,3947,3944,100,0
8988730517,Angel Investing: Dilution in an Up Round (Part 1): http://bit.ly/bFvRIr,16733141,1265939993000L,0,0,0,1,Venture Hype,"Learning exchange for aspiring and motivated angel investors. Learn from sophisticated angels and profit from promising startups. Updates by Joey, Randy & Evita",1223956217000L,2511,12049,12263,0,0
13560433720,\u0e08\u0e33\u0e2b\u0e19\u0e48\u0e32\u0e22\u0e02\u0e49\u0e32\u0e27\u0e2a\u0e32\u0e23\u0e23\u0e32\u0e04\u0e32\u0e2a\u0e48\u0e07 http://www.paoprakard.com/main/no,70071077,1273253678000L,0,0,0,1,Paoprakard.com,,1251615600000L,8980,373,1319,3,0
10608356121,@ARTweestic  thanx a lot 4 da Ff,92964993,1268804941000L,0,0,0,0,Anok  Imchen,I'm a B.Tech Student\r\nI luv 2 explore things & have fun\r\ni luv earning extra money from web :)\r\n(PLEASE MAKE @ MENTIONS AFTER YOU FOLLOW ME),1259327103000L,143,12475,12131,0,0
8082788925,http://www.formspring.me/giihGunner perguntas,46810284,1264191382000L,0,0,0,1,Gilliarde Silva,Chinese Democracy World Tour 16/03/2010 POA EU FUI :DD \\o/,1244861639000L,1455,10500,11478,2,0
7930899603,Buying Gold Bullion Coins | Write Financial http://bit.ly/5I7caw,14826060,1263871422000L,0,0,0,1,"Ron Smalley, MD(ret)",We seriously help people make money online the simple easy way with a dynamic program: http://abetterbiz.com for some interesting facts. ,1211155018000L,2467,3421,3575,0,0
29229500382,@angelcostumes You got to see these sexy halloween costume pictures! #ad http://spn.tw/tGinM,51571349,1288484102000L,0,0,0,1,Simply Hawaiian,"Our website is being redone right now :( click on simplyhwn.com and sign up on our email list to get a festival schedule. Mahalo! Tshirts, hats, stickers & more",1246140520000L,6713,1819,1887,2,0
5919779716,New Moon Work from Home and Earn a Living with Forex }}5 Star Review Rated & Proven}} http://bit.ly/431p2K Browse4forex,57119153,1258814764000L,0,0,0,1,Lara Phillips,make your dreams reality with richclub,1247687881000L,113,319,656,0,0
14673949145,Model I'm making a killing with this cash system http://htxt.it/Gnmc,112429918,1274765314000L,0,0,0,1,hobo,,1265635855000L,6599,1670,1292,0,0
12220858229,@MaRcElloBoTeLhO Oii,48712444,1271336040000L,0,0,0,0,Ruama Nascimento,"Estudo, Trabalho, me divirto muuuuito, [aaa] ooi, muuito prazer, ta vendo aquele link ali em cima, olha l\xe1 e me add que voc\xea me conhece (: (y)",1245420052000L,4090,4872,5783,0,0
8052111087,"Falando com a prima chata no msn ! AUHSAUHSUAS, concordo a @pek3na n\xe3o tinha uma ftu melhor n\xe3o ? minha prima \xe9 muito besta ! haha !XD",98054801,1264126517000L,0,0,0,0,Carol,,1261285786000L,102,525,1915,0,0
11323239844,Mint Website - CoinTalk http://bit.ly/dwILGa,14826060,1269975611000L,0,0,0,1,"Ron Smalley, MD(ret)",We seriously help people make money online the simple easy way with a dynamic program: http://abetterbiz.com for some interesting facts. ,1211155018000L,2467,3421,3575,0,0
5095702896,see ListQUIK - premier list building - instant email list marketing! http://bit.ly/12ky0q,28219482,1256301992000L,0,0,0,1,Alberto Uhart,,1238626640000L,669,1657,1970,4,0
7021177709,Outstanding selection at everyday low prices delivered right to your door. Shop Amazon.com Health & Personal Care St... http://bit.ly/62Q00j,95045457,1261712277000L,0,0,0,1,zolOzolO,Selling products and services over the Internet,1260123655000L,2223,856,1984,0,0
21092587387,"Strength lies in differences, not in similarities. Stephen Covey",69744581,1281730764000L,0,0,0,0,Boss Free 4 Me,"I am a Christian, Mother, Wife, and Entrepreneur. I love to help others become financially free. I only work Win-Win. Find freedom from your day job here. ",1251507549000L,4156,4011,4403,0,0
7424876657,Best Ways For Marketers To Get Back To Basics | ArticlesBase.com http://bit.ly/7Z7SzK [Plz RT],52996113,1262744068000L,0,0,0,1,Mike Rose,"How to grab laser-targeted Tweeters, on auto-pilot 24/7? TwitterListBuilder is Viral-Fast, White-Hat: & FREE",1246517665000L,3401,5488,5321,21,0
9872684979,"New post, ""Market Commentary - March 2"" - http://bit.ly/bLS4WA",10788822,1267534146000L,0,0,0,1,Tim Thompson,I am a member of a network of stock investing educators. Check out more stock tips & resources on investing-information.com.,1196614406000L,6497,5902,5496,0,0
12902416013,"Massey director defends CEO, assails unions (Reuters): NEW YORK, Apr. 26, 2010 (Reuters) -- Massey Energy Co, owne... http://bit.ly/akPebh",117281140,1272313096000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
28018958318,Folha de S\xe3o Paulo na berlinda: PF diz que n\xe3o h\xe1 provas de uso de dados fiscais em campanha http://ff.im/-spPv2,38195080,1287661820000L,0,0,0,1,COMENTANDO OS FATOS,"Um pouco de tudo,fatos interessantes,noticias,comentarios,opinioes,politica",1241622151000L,34402,1374,2001,263,0
5384150223,If you want to get alot of followers check out http://yumurl.com/dQB47r .,86517226,1257224644000L,0,0,0,1,Maria Silva,I\xb4m Mar\xeda Silva fram Spain!,1256991648000L,137,96,411,1,0
9491380281,"Pra quem perguntou como ter mais followers no Twitter, recomendo usar o #MaisFollowers -> http://tinyurl.com/MaisFollowersss",72979450,1266869783000L,0,0,0,1,Laynn\xe9\xe8h, Sou parte do tudo O peda\xe7o que \xe9 feito de nada Sou aquilo que voc\xea tem mais medo Por ser o que mais te agrada! sou Aqeel\u03b1 qe\xea vive sorrindo :D,1252538182000L,256,864,2001,4,0
9056364046,Q:Vontade de fazer... A:chocolate quente :D http://formspring.me/ammynascimento/q/165238232,48712444,1266070115000L,0,0,0,1,Ruama Nascimento,"Estudo, Trabalho, me divirto muuuuito, [aaa] ooi, muuito prazer, ta vendo aquele link ali em cima, olha l\xe1 e me add que voc\xea me conhece (: (y)",1245420052000L,4090,4872,5783,0,0
19582745800,\u0e02\u0e32\u0e22\u0e2b\u0e19\u0e31\u0e07\u0e2a\u0e37\u0e2d\u0e2d\u0e2d\u0e19\u0e44\u0e25\u0e19\u0e4c \u0e17\u0e33\u0e07\u0e32\u0e19\u0e07\u0e48\u0e32\u0e22\u0,70071077,1280158919000L,0,0,0,1,Paoprakard.com,,1251615600000L,8980,373,1319,3,0
5562065669,If you want to get alot of followers check out http://yumurl.com/dQB47r .,72077978,1257783169000L,0,0,0,1,maariana ,ooiiie,1252257245000L,230,747,1881,0,0
9305059918,indico minha amiga do @temresposta #mtbom,115494144,1266533001000L,0,0,0,0,Sonhei Alto,Os mais h\xe1beis na arte de sonhar s\xe3o sem d\xfavida tamb\xe9m os mais h\xe1beis na arte de realizar seus sonhos.,1266526629000L,51,589,1502,0,0
3816757342,Improve Your Lead-to-Sales Cycle Using an Enterprise Automated Marketing Software Solution http://bit.ly/sRW7u\n [Plz RT],52996113,1252321502000L,0,0,0,1,Mike Rose,"How to grab laser-targeted Tweeters, on auto-pilot 24/7? TwitterListBuilder is Viral-Fast, White-Hat: & FREE",1246517665000L,3401,5488,5321,21,0
3208739387,Adults are always asking little kids what they want to be when they grow up 'cause they're looking for ideas.\n- Paula Poundstone,20531552,1249831509000L,0,0,0,0,Scott Newman,"Internet Marketing Masterminds, I'm an (EAR) Entrepreneurial Artistic Realist, Love to share ideas and awesome products",1234289703000L,465,7511,8411,1,0
17113868669,anyone want to chat with me? :) http://ow.ly/nm8b,70257280,1277581809000L,0,0,0,1,Eve  Rose,,1251678533000L,4523,150,1291,0,0
5656445731,@NaatiCardoso Follow *-*,57518018,1258052008000L,0,0,0,0,Kevin Bueno,,1247796237000L,3343,4731,4001,0,0
16345871099,"Mixed Results for Bydureon: The co-developers of type II diabetes candidate Bydureon (exenatide once weekly), anno... http://bit.ly/cvQNSV",10788822,1276732807000L,0,0,0,1,Tim Thompson,I am a member of a network of stock investing educators. Check out more stock tips & resources on investing-information.com.,1196614406000L,6497,5902,5496,0,0
3541172560,@Art_First Vcs mandam pro brasil inteiro?,47799788,1251228902000L,0,0,0,0,Lukas AYE!,"Seu Madruga, a sua m\xe3e tem BIO?",1245200719000L,2103,1315,1849,20,0
5792037296,New blog post: \u0e14\u0e32\u0e23\u0e32\u0e2b\u0e19\u0e49\u0e32\u0e43\u0e2b\u0e21\u0e48 : \u0e14\u0e32\u0e23\u0e32\u0e19\u0e32\u0e19\u0e32\u0e0a\u0e32\u0e15\u0e,24320335,1258451366000L,0,0,0,1,videoand.tv,,1237001320000L,4467,315,530,0,0
6455773811,3 Find out the owner of any cell phone or unlisted number http://ohurl.com/6S .,85870769,1260250811000L,0,0,0,1,Nicole Fiorentini,,1256752223000L,176,889,1690,0,0
3674778835,Walking it's super nice out !,55056360,1251756656000L,0,0,0,0,Max Abigale,,1247093104000L,98,463,1733,0,0
26308920346,"Gostaria de voltar ao tempo,para consentar algo? \u2014 passado pra mim morreu. http://4ms.me/9G4Mf2",78952944,1286146740000L,0,0,0,1,Augusto N.,Visitei: http://humor-ilimitado.blogspot.com/,1254416856000L,17563,40368,30128,8,0
11105494082,"BOMBE O SEU TWITTER, COM MILHARES DE NOVOS FOLLOWERS, ATRAV\xc9S DO SITE: http://tinyurl.com/QueroSeguidores",46810284,1269631137000L,0,0,0,1,Gilliarde Silva,Chinese Democracy World Tour 16/03/2010 POA EU FUI :DD \\o/,1244861639000L,1455,10500,11478,2,0
158192904,Vanilla flavored vodka and juicy-juice cherry juice makes a nice night-cap,26912227,1240373360000L,0,0,0,0,Ralph Wilkison,The pissed off network marketer is building a MLM business from the gound up - follow along,1238117014000L,70,2745,3095,0,0
18526690086,"@MyDreamJonasBro pleeeease ,follow @JonasbbrOficial? i follow back ,thanks !",78952944,1279120580000L,0,0,0,0,Augusto N.,Visitei: http://humor-ilimitado.blogspot.com/,1254416856000L,17563,40368,30128,8,0
6121768132,FAZ UM T (@alex_batista1 live on http://twitcam.com/6q6m),88004842,1259353808000L,0,0,0,1,Tatiana Matos,,1257533147000L,106,1270,991,0,0
2643069413,"My blackeberry has some sudden troubles!what is that""application error 523 reset""?I took off the memory card and the error vanished",54909007,1247621653000L,0,0,0,0,Simeon Ashly,"Hip hop, Bake, Rollerskate, Chef ,Dance, Sing, Lover not a Fighter, Dildo Slanger, Erb smoker, I love to laugh.",1247062915000L,83,294,1194,0,0
11931370092,Expression Of Gelatinases In Gastric Cancer And Superficial Gastritis: Gastric cancer in Mexico is the most freque... http://bit.ly/dpprE7,117281140,1270895611000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
3697108826,@steperez Follow Steee :D,57518018,1251839983000L,0,0,0,0,Kevin Bueno,,1247796237000L,3343,4731,4001,0,0
5177344767,"""Formula for success: rise early, work hard, strike oil.""~J. Paul Getty~",67380452,1256576346000L,0,0,0,0,Nick Borg,I own a commercial construction business.,1250792012000L,87,365,1936,0,0
26564088636,@eliza_riot da at\xe9 para twittar por sms e pela internet do cel n\xe9?,74630038,1286380847000L,0,0,0,0,Bruno Estev\xe3o,Em algum lugar do Brasil,1253068030000L,5301,9358,6865,2,0
3867795755,i need some more friends :( http://ow.ly/nm8b,70257280,1252518646000L,0,0,0,1,Eve  Rose,,1251678533000L,4523,150,1291,0,0
27170705062,Buy Us 44th President Barack Obama Silver Proof Coin C014 For Sale ... http://bit.ly/bZ8eMF,14826060,1286914881000L,0,0,0,1,"Ron Smalley, MD(ret)",We seriously help people make money online the simple easy way with a dynamic program: http://abetterbiz.com for some interesting facts. ,1211155018000L,2467,3421,3575,0,0
6600362753,This site just gave me 132 followers using http://tinyurl.com/yz7mqk4 .,29742631,1260629108000L,0,0,0,1,RenatoBiao,,1239205274000L,194,773,2001,0,0
8070661731,#MaisFollowers VOLTOU!!! Ganhe muitos followers em pouco tempo! ExxxPERIMENTA E GANHE -> http://bit.ly/6hMIgO,46810284,1264169984000L,0,0,0,1,Gilliarde Silva,Chinese Democracy World Tour 16/03/2010 POA EU FUI :DD \\o/,1244861639000L,1455,10500,11478,2,0
10974633242,Developing The Next Generation Of Cancer Drugs:  How Does The Process Begin?: When people think of cancer treatmen... http://bit.ly/bTCuhA,117281140,1269430310000L,0,0,0,1,Affiliate Clickbank ,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1267067845000L,4554,500,495,0,0
